5712,AR0CANF1187B9AF35F,Dilated Peoples Featuring Capleton,"Los Angeles, California"
5713,ARA7YDA1187B9A5776,Patsy Cline,"Gore, VA"
5714,AR4W2E01187FB416AC,Saga,"Toronto, Ontario, Canada"
5715,AROBQ0B1187FB404F6,Walter Jackson,"Pensacola, FL"
5716,ARMTTWG11F4C83E6AE,Mohammad Nouri,Not available
5717,AREJ5K11187B993F5F,R. Carlos Nakai,Not available
5718,ARKFSDP119B8668F25,Elizete Cardoso,Not available
5719,AR7BPLI1187FB4A306,Anthony Blea Y Su Charanga,California - SF
5720,ARK7ZPW1187B99C170,Maria Callas/Giuseppe di Stefano/Ettore Bastianini/Silvana Zanolli/Luisa Mandelli/Giuseppe Zampieri/Arturo La Porta/Antonio Zerbini/Silvio Maionica/Coro e Orchestra del Teatro alla Scala_ Milano/Carlo Maria Giulini,"New York, NY"
5721,ARLSGOL1187FB51164,CMW - Compton's Most Wanted,"Compton, CA"
5722,AREHCPX1187FB3C859,Walter Ego,Not available
5723,ARQ94H11187FB533BD,Tayfun,Not available
5724,ARBEZ581187B9A4B4B,Jay Randall,Not available
5725,ARB1KC91187FB38B13,Carl Smith,Not available
5726,AR0QS8F1187B9ADC96,Sandy Lam,Not available
5727,ARFK45R1187B989AA7,Ghorwane,Not available
5728,ARJUNZD1187B9A5DAE,Herb Alpert And The Tijuana Brass,"BEVERLY HILLS, California"
5729,ARGEZ5E1187FB56F38,Audio Adrenaline,Not available
5730,AR3Q86S1187B9ADDCF,Deep Forest,"Lille, Nord-Pas-de-Calais, France"
5731,AR2J2WF1187FB46271,Francis Dunnery,"Egremont, Cumbria, England"
5732,AR0CZWN1187B9A47E2,Obie Bermudez,Not available
5733,ARLSF8H1187B9A76B0,Dimmu Borgir,"Oslo, Norway"
5734,ARLPXQE1187B99066C,Bonita & Jerry Cormier,jakarta
5735,ARD6S3O1187FB3F1F0,Special Duties,Not available
5736,ARBQ69D1187FB4D62D,Clarence Profit,Not available
5737,AR78ZID1187B9B31ED,Mikey Dread,Jamaica
5738,ARWFMDC122988EFD33,African Rhythm Messengers,Not available
5739,ARYLSGC11F43A69EF6,Los Amigos Invisibles,Venezuela
5740,ARR6MOS1187B994C51,Mando Diao,BorlA$?nge
5741,ARJQ5JM1187FB486C7,James Blackwood with The Light Crust Doughboys,Tennessee
5742,ARB4ROA1187B9ACAEC,Junior Reid,Jamaica
5743,ARIK8T31187B9A4D4F,Louis Prima And Keely Smith,Not available
5744,ARDUWD61187FB58F58,Alphonse Mouzon,"Charleston, SC"
5745,AR508LN1187B996F4E,Lole y Manuel,Not available
5746,ARAG1DX1187B98BB10,Ben Sidran,"Chicago, IL"
5747,ARFEV5S1187B99F2EA,Aeoliah,Canada
5748,ARLTWXK1187FB5A3F8,King Curtis,"Fort Worth, TX"
5749,AROSI8L1187B9ACD43,Ice Cube Featuring Flavor Flav,"Los Angeles, CA"
5750,AR7FDIB1187B99AC5F,The Equals,"North London, England"
5751,AREYIHC1187B99CE0B,Brazilian Tropical Orchestra,Not available
5752,AR0A30G1187B9B183B,M.A. Numminen,Not available
5753,ARHB1P81187FB40C39,Ken Yokoyama,Not available
5754,ARTF2KG1187B98DDD1,Gold City,Not available
5755,ARGSJXS1187B994788,Big Dee Irwin,"New York, NY"
5756,AR5WPYF1187B9B40DA,VHS Or Beta,"Louisville, KY"
5757,ARB1KC91187FB38B13,Carl Smith,Not available
5758,ARTDUXM1187B9899ED,Charley Patton,"Edwards, MS"
5759,ARX14WH1187FB50649,Babe Ruth,"Hatfield, Hertfordshire, England"
5760,ARPOTDD124207839D1,Samba Trio,Not available
5761,ARHKEEI12802FDD97E,Tammy Pescatelli,Not available
5762,AR2XBPG1187B98FCBE,Planxty,Not available
5763,ARGFFA01187B9A2D11,Pennywise,"Hermosa Beach, CA"
5764,ARWD25M1187FB4C563,Amy Winehouse,London
5765,ARB90161187B98CDFE,Cirrus,"Los Angeles, CA"
5766,ARZ3BA51187B998A3E,Pheeroan Aklaff,Not available
5767,ARN03F71187FB4E3F4,Ayo,United States
5768,AR039B11187B9B30D0,John Williams,"NEW YORK, New York"
5769,ARB4ROA1187B9ACAEC,Junior Reid,Jamaica
5770,ARXPPEY1187FB51DF4,Michael Jackson,Not available
5771,ART9Z1P1187FB36C94,Edmundo Ros,Venezuela
5772,ARW2Y3Q1187FB38020,The Sterns,"Brighton, MA"
5773,ARD4C1I1187FB4B0C3,Pink Floyd,"London, England"
5774,ARW86ZJ11A348EFE7F,Edgar De L'est,Bordeaux
5775,AR5R7791187FB3A8C3,Alfredo Kraus/Paul Plishka/Matteo Manuguerra/Sherrill Milnes/Trinity Boys' Choir/Ambrosian Opera Chorus/National Philharmonic Orchestra/James Levine,Not available
5776,ARMPRI31187FB4F7D9,Vangelis,"Volos, Greece"
5777,ARHQYFB1187FB4AECF,The Cortinas,Not available
5778,ARDQO721187FB3C6D9,Rodney O & Joe Cooley,Not available
5779,ARBNXYA1187FB51C50,Daddy Yankee,Puerto Rico
5780,ARGS67J1187FB3FC1A,Righteous Brothers,California
5781,AR1XE381187FB4C685,Kane,California - LA
5782,AR0B3RS1187FB48F5D,Why?,"Cincinnati, OH"
5783,AR9E43L1187FB566FA,Steve Chou,Not available
5784,ARGSAFR1269FB35070,Blingtones,Not available
5785,AR41B9G1187B990D63,Sam Fan Thomas,Not available
5786,AR57Z841187B9B7D7D,Gregory Isaacs,"Kingston, Jamaica"
5787,ARLPXQE1187B99066C,Bonita & Jerry Cormier,jakarta
5788,ARFZNR41187B990AF7,Sunnyland Slim,"Vance, MS"
5789,ARPHDQC11EBCD7802B,Sara Melson,California - LA
5790,ARPATQ21187B9ACAFC,Happy Mondays,"Manchester, England"
5791,ARNNHLN1187FB42912,Yahir,"Hermosillo Sonora, Mexico"
5792,AR1RHCO1187B9AF0BF,Vince Guaraldi,"San Francisco, CA"
5793,ARVXV1J1187FB5BF88,Foals,oxford
5794,ARMFXPI1187B99717E,The London Theatre Orchestra,Not available
5795,ARXPPEY1187FB51DF4,Michael Jackson,Not available
5796,ARVNGA71187FB3C107,Faith Hill,"Nashville, TN"
5797,ARA0YAE1187B9B1D16,John Brown,North Carolina
5798,AR5GLIU1187FB4638A,Memphis Jug Band,"Memphis, TN"
5799,ARNZPLV1187FB3DF5D,Capleton,Not available
5800,AR7PPJV1187FB397CC,James Taylor Quartet,Not available
5801,ARQ0BG21187B99ED8F,Mush,Switzerland
5802,ARILU7Z1187B999204,The Gaskets,Not available
5803,AR8365R1187FB5997B,Jean Carnigan,Not available
5804,ARY1P2B1187B9B78F5,Mariano Yanani,Not available
5805,AR1K7TQ11C8A414EC8,The Knux,Not available
5806,ARVML4B1187FB52324,Leroy Hutson,"Newark, NJ"
5807,AR7GUNF1187B990CCF,Between The Buried And Me,"Charlotte, NC"
5808,AROW3XO1187B989E72,The Motors,Not available
5809,ARQDYV0119B866800F,Gertrudis,Not available
5810,ARJ5BEW1187FB52361,Inoki,Not available
5811,ARIQ7ZV1187B9916C6,Loop Guru,"London, England"
5812,AR57WGF1187FB41F11,Alan Feinberg,Not available
5813,ARIRAVN11F4C842412,Los Nakos,Not available
5814,ARKPDBH1242077DEB1,Murskahumppa,Not available
5815,ARVXRAV125FEF32482,Didier FranASSois,Not available
5816,ARU4JBP1187B99263F,Liquid Gang,Not available
5817,ARYPRAG11F50C48C62,Checkers,Not available
5818,AR8JQ521187FB491AA,Vince Taylor,Not available
5819,ARVAE6W1187FB3CAF3,The Refreshments,Not available
5820,ARZCHLM1187FB495C3,Ray Barretto,"Brooklyn, NY"
5821,AR6Y8JF1187B9BA1D5,Jimmy Witherspoon,"Gurdon, AR"
5822,ARHNMEZ11F50C4706C,Karen Peck & New River,Tennessee
5823,ARLIUIR11F4C8434D8,Kostis Maraveyas,Not available
5824,AR67FTZ1187B9975EC,MarAa,NY - New York City
5825,ARSEUOO1187B999569,Adolph Hofner,"Moulton, TX"
5826,ARULHJM1187B997004,Word,Not available
5827,ARCRR5X1187FB3BD4A,Elva Hsiao,Not available
5828,ARZ1YNY1187B9B673A,Carolyn Arends,CANADA - Ontario
5829,ARMTT971187B99386F,Israel & Moises,Not available
5830,ARMAC4T1187FB3FA4C,The Dillinger Escape Plan,"Morris Plains, NJ"
5831,ARN8NCB1187FB49652,Lionel Rogg,"Geneva, Switzerland"
5832,AR3UYDN1187B99DCA3,Palito Ortega,Not available
5833,ARIF3EV1187B9B8522,Paul Taylor,Wyoming
5834,ARNAIMI1187FB5733C,Rick Ross / Carol City Cartel,Miami
5835,ARN2C4X1187B9B363C,Jack Off Jill,"Ft. Lauderdale, FLORIDA"
5836,ARVUQIC1187B9A7C66,Hevia,Not available
5837,ARO4WQR1187B9B9825,Kenny Rogers,"Houston, TX"
5838,ARYKXSD1187B9A4DAD,Hecklah & Coch,Not available
5839,AR040M31187B98CA41,The Bug Featuring Spaceape,Not available
5840,ARCBDKH11F4C8477E9,Erik Tronic,Not available
5841,ARKIQSL1241B9C90C8,Fred Merpol,Not available
5842,AR36F9J1187FB406F1,Bombay Rockers,Denmark
5843,ARD4NPT1187FB36EE9,Roberto Perera,Not available
5844,AR1XR3N1187FB372C5,Koordinate Of Wonders,Not available
5845,ARDR4AC1187FB371A1,Montserrat CaballA(c),Not available
5846,ARZCHLM1187FB495C3,Ray Barretto,"Brooklyn, NY"
5847,ARXJSHW1187B9A2A52,Nestor Torres,"Miami, FL"
5848,ARKETDZ1187B9B2566,Marlene Dietrich,"Schi?1/2erg, Germany"
5849,ARVUN5F1187FB4CCC7,Beenie Man,"Kingston, Jamaica"
5850,AR1N6N61187FB4E25E,Mongo Santamaria,"Havana, Cuba [Jesus Maria]"
5851,ARVML4B1187FB52324,Leroy Hutson,"Newark, NJ"
5852,ARZEHMQ1187B9950C0,Paulo Flores,Not available
5853,AR039B11187B9B30D0,John Williams,"NEW YORK, New York"
5854,ARC28SN1187B989049,Greater Vision,United States
5855,AR6F6I21187FB5A3AA,Aesop Rock,Not available
5856,ARYML1P1187B9AF39B,Devo,Georgia
5857,AR8B1WY1187FB38366,Rakim,"Long Island, NY"
5858,ARYGXKQ11E2835CE3B,Styles P & The Evil Genius DJ Green Lantern,"New York, NY [Queens]"
5859,ARX2R5A1187FB5B85B,Ann Nesby,"Joliet, IL &amp; Atlanta, GA"
5860,ARK8EHO1187B9B71D1,The Shamen,"Aberdeen, Scotland"
5861,AROJVWY1187B9A826C,Mademoiselle Sane,Not available
5862,ARAXU5Z1187B98FECD,Gorillaz,Not available
5863,AR1W3MA1187B99E6D8,Danny Wright,Texas
5864,ARJ2PMY1187FB5B563,Burning Spear,NY - Long Island
5865,ARUFCZ41187B9A868E,Passion,Florida
5866,ARE0X5X1187B993A86,Midwest Product,"Ann Arbor, MI"
5867,ARWR6RK1187FB3AB52,From Autumn To Ashes,"Long Island, NY"
5868,ARWXHRS1241B9C7A1E,Thomas Battenstein,Not available
5869,ARMOHN71187FB3959F,Atreyu,"Orange County, CA"
5870,ARRXNGN124207835CB,Grup Knar,Not available
5871,ARN5W1B1187B98BE10,Warrior King,Not available
5872,ARG9CID1187B9AB010,Taking Back Sunday,"Long Island, New York"
5873,ARGKPBC1187B9ADF8E,"Jean LumiA""re",Not available
5874,ARCNOK81187B98CA3F,Buju Banton,"Kingston, Jamaica"
5875,ARVSEMH12086C145AA,Patrick Eudeline,Not available
5876,AR49NV71187FB57689,Piero Esteriore,Not available
5877,AR1KMPF1187B99AA98,Lara,Not available
5878,ARWEM1D1187FB4077B,Sonny Landreth,"Caton, MS"
5879,ARY6TWP1187FB58A0D,Save As,Not available
5880,AR6CLFP1187B9ACB94,Daniel Johnston,"Sacramento, CA"
5881,ARXWAQQ1187B9AE954,Redman / Saukrates / Icadon,"Newark, NJ"
5882,ARWUK9L11C8A42C37B,Workhorse,Mississippi
5883,ARWSMC91187B9AD369,Helen Love,"Cardiff, Wales"
5884,ARQQZEQ1187FB3EAC0,Connemara Stone Company,Not available
5885,ARJNUTI12802FDFB5A,Hard Romantic,Not available
5886,AR7LIU31187B98EF11,Rita Chiarelli,Not available
5887,ARBE5BJ1187B98BCFD,The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,Not available
5888,AR2UQQ51187B9AC816,Gipsy Kings,"Arles, France"
5889,ARPISA41187FB3DE42,Humble Pie,"Essex, England"
5890,ARE2QID1187B98FA19,Sleepy John Estes,"Ripley, TN"
5891,ARGJBTS1187FB4273A,Lidell Townsell,Not available
5892,ARXB4TY1187FB5AA25,P.O.S,Not available
5893,ARKN9J11187B9B210D,DJ Clue / P. Diddy,"New York, NY [Queens]"
5894,ARQQ2VE1187B991D97,Dynamix,NY - New York City
5895,AR3GCDF1187B99DC06,Gathering,Not available
5896,ARWSMC91187B9AD369,Helen Love,"Cardiff, Wales"
5897,ARGTDDO1187FB55687,Languis,Not available
5898,AR3AY3R1187FB52CF0,Tracy Byrd,"Vidor, TX"
5899,AR2CM6U1187B999EB7,Basic Channel,"Berlin, Germany"
5900,ARKWXDA11F4C83B665,Mills Brothers,Not available
5901,ARDP3WW1187FB3D28C,Sue Foley,"Ottawa, Ontario, Canada"
5902,AR6TKMQ1187B9ACEDA,Barry Mann,"Brooklyn, NY"
5903,ARAG1DX1187B98BB10,Ben Sidran,"Chicago, IL"
5904,ARZ2DHF1187FB3F2EA,Krayzie Bone,Not available
5905,ARNPPTH1187B9AD429,Jimmy Page,"Heston, Middlesex, England"
5906,ARPNJUD122BCFCB9B4,Dark Shadows,AUSTRALIA
5907,AR3GYKU1187B996AB9,Jim Kweskin with Samoa Wilson,"Stamford, CT"
5908,ART62WC1187FB47E80,Jim Jones featuring Oshy,New Mexico
5909,ARKZXSQ1187B9AC9F3,Joy Division,Not available
5910,ARDMPZU1187B99A472,Light Of The World,"London, England"
5911,ARY1P2B1187B9B78F5,Mariano Yanani,Not available
5912,ARKQADX1269FCD155B,Rocky Whatule,Not available
5913,ARA8X3M1187B9A13CA,Aphasia,Not available
5914,ARHTRR71187B98F305,Michelle Tumes,Not available
5915,AREBWEH1187B99EA9A,Beherit,Helsinki
5916,ARSQDUN1187B98D7D7,EPMD,allentown Pennsylvania USA
5917,ARRJNTE1187FB44E12,Casiotone For The Painfully Alone,Not available
5918,ARIW1BH1187FB4C94A,Architecture In Helsinki,Melbourne
5919,ARC8CQZ1187B98DECA,Jack Johnson and Friends / Matt Costa,"Galveston, TX"
5920,ARW9SN11187FB52D0D,City High,Not available
5921,ARCRSUM1187FB52AB0,The Frequency,Not available
5922,AR03BDP1187FB5B324,Britney Spears,"Kentwood, LA; Los Angeles, CA"
5923,ARB6B5K1187FB36017,Caballo Dorado,Not available
5924,ARMTTWG11F4C83E6AE,Mohammad Nouri,Not available
5925,ARQXR6R1187FB46FD6,Soul Asylum,"Minneapolis, MN"
5926,ARI6CSW1187B9AF09A,Eko Fresh feat. Capkekz,"Mi?1/2engladbach, Germany"
5927,AR2G8UI1187FB3F33C,Barbara Fairchild,"Knobel, AK"
5928,ARSX6IX1187B9B640C,Big Star,"Memphis, TN"
5929,ARIMW0M1187B99EC59,TEN MADISON,Not available
5930,ARKEFM61187B9A8202,Moon Mullican,"Corrigan, Polk County, TX"
5931,ARODFDS1187FB57348,Sergio Mendes,"Niteroi, Brazil"
5932,ARHO1WI1187B98CB84,Michael Card,Not available
5933,ARNFLMN1187FB50BB3,Chroma Key,Canada
5934,AR4YKRO1187B9B7829,The Red Jumpsuit Apparatus,"Middleburg, Florida"
5935,ARJD6I01187FB50347,Anna Abreu,Not available
5936,ARIOTFR1187B98F316,Mykill Miers,United States
5937,AR6U7461187FB59499,Rachael Starr,Not available
5938,ARRR4Y81187FB524CE,Lonnie Brooks,"Dubuisson, LA"
5939,AR7CCCC1187FB578FF,Don Gibson,"Shelby, North Carolina"
5940,ARHZCG01187B99E4DE,Stanley Clarke,"Philadelphia, PA"
5941,AR1PQYO1187B98BEC9,HA(c)lio Ziskind,Not available
5942,ARF84A41187B9A34E7,Rancid,"Bay Area, CA"
5943,AR08YJF1187B9B2D59,Joe Turner,Florida
5944,ARB78VW1187B98F81C,George Nooks,Not available
5945,AR3GYKU1187B996AB9,Jim Kweskin,"Stamford, CT"
5946,ARZCXO91187FB53708,Justin,Georgia
5947,AR4MCB01187B98BF5C,Atman,Not available
5948,AR12EOE1187FB3AE26,The Pineapple Thief,Not available
5949,ARV5O111187B9A3F3A,Carl Davis,Bellevue Washington USA
5950,AR1GYND1187B9A9CD3,Diesel Boy,"Santa Rosa, California"
5951,ARWAPYC1187FB3FCAF,S.U.P,Not available
5952,AR6CLFP1187B9ACB94,Daniel Johnston,"Sacramento, CA"
5953,ARNF6401187FB57032,Sophie B. Hawkins,"New York, NY [Manhattan]"
5954,ARMQUXW12509412F2F,Georges Parys,Not available
5955,ARNFTGS1187B9A465F,Circle Jerks,California - LA
5956,ARM3QKQ1187FB421E0,Deville_ Willy,"New York, New York"
5957,ARPNJUD122BCFCB9B4,Dark Shadows,AUSTRALIA
5958,ARDFZE61187FB45994,Jake Hess,Tennessee
5959,AR9ST641187B99B4DE,Cal Tjader,"St. Louis, MO"
5960,ARAMB6Q1187B99DE68,Fiona Sit,Not available
5961,ARC8CQZ1187B98DECA,Jack Johnson,"Galveston, TX"
5962,AR3FE581187FB3F90A,Fabolous,"Brooklyn, NY"
5963,ARJIWJH1187FB3F6B9,Elvin Bishop,"Glendale, CA"
5964,ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds,Not available
5965,ARK3PWH1187B9A441D,Showbread,Not available
5966,AR91C8S1187B990901,Bruce Springsteen,"Freehold, NJ"
5967,ARK3PWH1187B9A441D,Showbread,Not available
5968,ARKAL321187B9AD4BE,The Gathering,Not available
5969,ARAENPX1187B990DDA,Timbalada,Not available
5970,ARCEOW71187B9A5A71,B.A.D.,"London, England"
5971,ARTOTKA11E2835EA81,Arne Weise,Not available
5972,ARQHLIO1187B98AA6A,Jay PA(c)rez,Not available
5973,AR223M11187B9ADDD6,Marty Robbins,"Glendale, AZ"
5974,ARVQ4QM1187B98AD95,Hank Penny,"Birmingham, AL"
5975,AROIHOI122988FEB8E,Mario Rosenstock,Not available
5976,AREZWC61187FB52DCF,Johnny Nash,"Houston, TX"
5977,AR0LVFQ1187B9A84E0,Jason Miles,NY - New York City
5978,ARSENJW1187B9B053E,Bimbo,Not available
5979,ARDYMTV122ECCBC383,Samba Mapangala and Orchestra Virunga,Kenya
5980,AR23EC41187FB4805D,Catherine King/Matthew Schwinghammer/The American Boychoir,New Jersey
5981,ARMPRI31187FB4F7D9,Falling Into Place,"Volos, Greece"
5982,AR35YUO1187B9AD83E,Wet Wet Wet,"Glasgow, Scotland"
5983,ARYZV2X1187B997BE7,Chris Standring,California - LA
5984,ARJDWEA1187B9B676F,Bob Newhart,Not available
5985,ARB5TJM1187B9A71FD,Finntroll,Not available
5986,AR4GAFY1187B9B639D,BB King,"Memphis, Tennessee"
5987,ARFAX4X1187B9A89CB,Beautiful Creatures,Not available
5988,AR1SQSG1187B9AC782,Kent,"Eskilstuna, Sweden"
5989,AR4C6V01187FB3BAF4,Moonspell,Portugal
5990,AR74Q3R1187B9B24C3,Nightwish,"Kitee, Finland"
5991,ARQ76LG1187B9ACD84,Black Flag,"Los Angeles, CA"
5992,ARS6HDE1187B99CA29,Joe Lynn Turner,Not available
5993,ARFWZZD1187FB561F9,The Fureys,Not available
5994,ARU230L1187FB4642F,Walter Hawkins,"Oakland, CA"
5995,AR4AEIP1187FB4030A,Wamdue Project,"Atlanta, GA"
5996,AR2XBPG1187B98FCBE,Planxty,Not available
5997,AR633SY1187B9AC3B9,Weezer,Not available
5998,ARX9YIP1187B98A656,RUN-DMC,Not available
5999,ARHT0B11187B993CB3,Eddy Raven,"Lafayette, LA"
6000,AR76DOS1187FB5AE78,The Jeff Healey Band,Not available
6001,AR52QY11187B99FC59,Anthony Cruz,"Mandeville, Jamaica"
6002,ARYDFJA1241B9CBFF2,Jacques Douai,Not available
6003,ARG1UAO1187FB55E50,Sammi Cheng,Not available
6004,ARWXHRS1241B9C7A1E,Thomas Battenstein,Not available
6005,ARVSB691187FB3C711,Hector,CANADA - Ontario
6006,ARYML1P1187B9AF39B,Devo,Georgia
6007,ARGF5QG1187B9AC84F,Geiom Feat. Marita,Not available
6008,ARZISVS11F4C841860,Pep Laguarda & Tapineria,Not available
6009,AR7EF9H1187FB4D8A3,Rod Bernard,"Opelousas, LA"
6010,ARN5L1O1187FB4D955,Eyes Set to Kill,"Tempe, AZ"
6011,AR7U5BZ1187B997FFC,Keep Of Kalessin,Not available
6012,AR7074B1187FB4C39B,Ann Lee,United States
6013,AR1WC0X1187B991056,Jefferson Starship,"San Francisco, CA"
6014,AREW1KO1187B98E42E,The Irish Tenors,Not available
6015,ARIKE5O1187B997E73,Mississippi Mass Choir,Not available
6016,ARDNQ0R1187B9BA1EF,Lonnie Johnson,"New Orleans, LA"
6017,ARQXC7V1187FB4DA9E,DAVE MATTHEWS BAND,"Charlottesville, VA"
6018,ARWD25M1187FB4C563,Amy Winehouse,London
6019,AR7ZKHQ1187B98DD73,Glad,Not available
6020,ARMTTWG11F4C83E6AE,The Antripodean Collective,Not available
6021,ARAXU5Z1187B98FECD,Gorillaz,Not available
6022,AR4TLW81187B99683D,Martin Sexton,"Syracuse, NY"
6023,ARYCP7D1187B99516B,Pat Travers,"Toronto, Canada"
6024,ARQUMH41187B9AF699,Linkin Park,"Los Angeles, CA"
6025,AR0BLA51187FB4E6CD,The In Crowd,Not available
6026,ARWAVUU1269FB34A47,Magic Systeme,Not available
6027,AR0D6EL1187B9AF46B,Eazy-E,"Compton, California"
6028,ARIZODP1187B9AD272,Bryan Ferry,"Washington, England"
6029,ARGKPBC1187B9ADF8E,"Jean LumiA""re",Not available
6030,ARGMCPU1241B9C4C34,Scott Ainslie,Vermont
6031,ARAJPHH1187FB5566A,The Shangri-Las,"Queens, NY"
6032,ARIRBN91187FB4523C,Tyree,Not available
6033,ARZ3U0K1187B999BF4,Cabas,Not available
6034,ARE54I01187FB3AE3D,Flink,Not available
6035,ARISAXH1187B98E679,The John Buzon Trio,Not available
6036,AR5MK521187B98E0B8,Heaven 17,"London, England"
6037,AR63RWN1187FB3E89A,Robert Lockwood_ Jr.,"Marvell, AR"
6038,AR3N2H11187B98AFBA,Sivuca,"Itabaiana, Parai?1/2, Brazil"
6039,ARUDY181187B9B5F49,Charlie Walker,"Collins County, TX"
6040,ARE08BN1187B98FCA3,Der Plan,Not available
6041,AR3DLBB1187B98F3DF,The Statler Brothers,"Staunton, VA"
6042,ARI6CSW1187B9AF09A,Eko Fresh feat. Ado,"Mi?1/2engladbach, Germany"
6043,ARH42KA11C8A416880,Peloton,California - SF
6044,AR051KA1187B98B2FF,Wilks,Not available
6045,ARLTW641187B9B6D3C,Paul Buckmaster,Not available
6046,AREEJJK1187FB56DC7,Evolution,Sofia
6047,ARJ6GR01187B98D64D,Lonestar,Not available
6048,ARLTW641187B9B6D3C,Paul Buckmaster,Not available
6049,ARKBTPV1187FB38A79,Faron Young,"Shreveport, LA"
6050,AR358YS1187FB44A29,The Jordanaires & Orion,"Springfield, MO"
6051,AREN7YO1187B9A475C,Sandra Mihanovich,Not available
6052,ARL635X1187B990092,Charlotte Gainsbourg,Not available
6053,ARXEH1P1187FB378A3,The Prefects,Not available
6054,ARJRIM91187FB3EF9A,Paul Avgerinos,Not available
6055,ARAIABB1187B9AC6E2,Seal,"Paddington, London, England"
6056,ARGFFA01187B9A2D11,Pennywise,"Hermosa Beach, CA"
6057,AR11YQ81187FB3C654,Dixie Chicks,"Austin, TX"
6058,AR0WGXC1187B9AAC99,Slum Village,Detroit MI
6059,ARQHJLT11F50C4C101,Bomb Squad,Connecticut
6060,ARR3ONV1187B9A2F59,Muse,UK
6061,AR0G47L1187B98CC6D,Frank Chacksfield,"Battle, Sussex, England"
6062,AR4EVIX1187B993DE9,Alceu ValenASSa,Not available
6063,ARMB95F1187B9B5B93,Cam'Ron,"Harlem, NY"
6064,ARDVZTE1187FB5A0A1,Bon Jovi,"Sayreville, NJ"
6065,AR6G29T1187B9A99F9,KMD,Not available
6066,ARE36MM1187B991E50,Blind Lemon Jefferson,"Couchman, TX"
6067,ARPAL0H1187B990A8E,Nana Mouskouri,"Athens, Greece"
6068,ARHEQ501187FB4F898,Fruko Y Sus Tesos,Not available
6069,ARXGICZ1187FB444DD,The Merry Macs,"Minneapolis, MN"
6070,AR211WC1187FB52425,Time Zone,"HARPERSVILLE, Alabama"
6071,AR6IJJ41187B98C872,Bobby Pulido,"Edinburg, TX"
6072,AR0GGKI1187FB391D5,Eddie,Not available
6073,ARXPE571187FB4AFD0,Rickie Lee Jones,"Chicago, IL"
6074,AR6MIU31187B994603,Stefon Harris,Not available
6075,ARUKJUP12086C14589,RamA3n Vargas;Vesselina Kasarova;Vladimir Jurowski,Not available
6076,ARVESGN1187FB3E10C,Rauni Pekkala,Not available
6077,ARLBNAC1187FB47151,Alex Gopher,Not available
6078,ARSE5NP1187B9B98AB,Twista,"Chicago, IL"
6079,AR198711187B9AD09F,Simply Red,Adegngiltere
6080,AR1E4V11187B99F400,Telecast,California - LA
6081,AR4L4WQ1187FB51996,The Prodigy,"Braintree, Essex, England"
6082,AR88F5X1187FB3EA17,Loretta Lynn,"Nashville, TN, Texas"
6083,ARUEYGC1187FB3D94B,The Chi Lites,"Chicago, IL"
6084,AR9OLFX1187B9A5762,Bob Wills,"Kosse, TX"
6085,ARFILWJ1187B9ADDBF,MarAa Elena Walsh,Not available
6086,AR1U3BY1187B9B136F,God Lives Underwater,Not available
6087,ARK0TRD1187FB3BDE5,Bob Hope,"Eltham, England"
6088,ARAVPU21187B993957,Don & Juan,Ohio
6089,ARENLSD1241B9C71B9,Mack and Jamie,Not available
6090,ARTH9041187FB43E1F,Eminem,"St. Joseph, MO"
6091,AROLMXS1241B9C6915,An Cafe,Not available
6092,ARSPQ0H1187B999944,Eric Burdon,"Walker-on-Tyne, England"
6093,ARUAOGE1187B9B3D50,Fake Problems,Not available
6094,ARGDY4Y1187B9A334F,Pyranja,Not available
6095,ARID75M1187B9B8341,Steve Green,Not available
6096,ARR575U1187B98FB97,The Perrys,Maryland
6097,AR3SPD91187B9B63E3,HA(c)roes del Silencio,Not available
6098,ARQDHPO1187B9A9F7C,Anthony Watson,"Mobile, AL"
6099,ARD3ICK1187B9A56C9,Jimmy Riley,Not available
6100,ARHLYXD11F50C4B49E,Bruisers,Not available
6101,ARCACMY11C8A42C870,John Travolta / Christopher Walken,Not available
6102,ARJRIM91187FB3EF9A,Paul Avgerinos,Not available
6103,AR219DK1187FB4CEFC,ATB,Not available
6104,AROF4LP1187FB41C51,Selena,Texas
6105,ARA1UU51187FB5A70B,The Misfits,New Jersey
6106,ARDGB6U1187FB3AD07,Eurythmics,"London, England"
6107,AROCBZZ11E2835D652,Small Faces,Not available
6108,AR048JZ1187B9AEB85,Yellowcard,"Jacksonville, FL"
6109,AR1SYBE1187B992798,Kira,"Wuppertal, Germany"
6110,ARJJPQP1241B9CA062,Gabriel Grossi,Not available
6111,ARFAGIR1187B997EA1,Jeanie Lambe & The Danny Moss Quartet,Not available
6112,ARIQD5J1187B98D8DC,FabiA!n,Texas
6113,ARNUIBF1187FB4A28F,Ray Lynch,Not available
6114,ARJ438T1187B9AD503,Elvenking,Not available
6115,ARLGIX31187B9AE9A0,Jay-Z,"Brooklyn, NY"
6116,AR7U5BZ1187B997FFC,Keep Of Kalessin,Not available
6117,ARNWJEE1187B98DB44,Frenchy,Not available
6118,ARUL0VB1187B9A01AA,Cadacross,Finland
6119,ARS1OWB1187B99EEAD,The New York Dolls,"New York, NY"
